id,label,umls_xref
DOID:0060854,autosomal recessive pseudohypoaldosteronism type 1,UMLS_CUI:C0268436
DOID:0060855,autosomal dominant pseudohypoaldosteronism type 1,UMLS_CUI:C1449843
DOID:0060857,septooptic dysplasia,UMLS_CUI:C0338503
DOID:0060870,isolated growth hormone deficiency,UMLS_CUI:C0013338
DOID:0060877,bullous congenital ichthyosiform erythroderma,UMLS_CUI:C0432306
DOID:0060878,hypoparathyroidism-deafness-renal disease syndrome,UMLS_CUI:C1840333
DOID:0060881,renal hypomagnesemia 5 with ocular involvement,UMLS_CUI:C2931121
DOID:0060886,osteopathia striata with cranial sclerosis,UMLS_CUI:C0432268
DOID:0060901,lymphoplasmacytic lymphoma,UMLS_CUI:C0024419|UMLS_CUI:C2936755
DOID:0060902,Norman-Roberts syndrome,UMLS_CUI:C0796089
DOID:0070039,NESCAV syndrome,UMLS_CUI:C3280283
DOID:0070121,Meckel syndrome 7,UMLS_CUI:C2673885
DOID:0070139,autosomal recessive cutis laxa type IC,UMLS_CUI:C2750804
DOID:0070143,autosomal recessive cutis laxa type III,UMLS_CUI:C0268354
DOID:0070144,autosomal recessive cutis laxa type I,UMLS_CUI:C0268351|UMLS_CUI:C0432336
DOID:0070145,hereditary sensory and autonomic neuropathy type 5,UMLS_CUI:C0002768|UMLS_CUI:C0020075
DOID:0070146,hereditary sensory neuropathy type 4,UMLS_CUI:C0020074
DOID:0070148,hereditary sensory neuropathy type 1B,UMLS_CUI:C1842586
DOID:0070161,hereditary sensory and autonomic neuropathy type 2,UMLS_CUI:C0020072|UMLS_CUI:C0270914
DOID:0070162,hereditary sensory and autonomic neuropathy type 1,UMLS_CUI:C0020071
DOID:0070202,familial partial lipodystrophy type 2,UMLS_CUI:C1720860
DOID:0070204,familial partial lipodystrophy type 3,UMLS_CUI:C1720861
DOID:0070207,familial partial lipodystrophy type 1,UMLS_CUI:C1720859
DOID:0070212,hereditary lymphedema I,UMLS_CUI:C1704423
DOID:0070213,hereditary lymphedema II,UMLS_CUI:C0238261|UMLS_CUI:C1704424
DOID:0070214,familial hyperinsulinemic hypoglycemia 7,UMLS_CUI:C1864902
DOID:0070221,progressive familial intrahepatic cholestasis,UMLS_CUI:C0268312
DOID:0070222,progressive familial intrahepatic cholestasis 2,UMLS_CUI:C3489789
DOID:0070223,progressive familial intrahepatic cholestasis 3,UMLS_CUI:C1865643
DOID:0070253,congenital disorder of glycosylation type IIa,UMLS_CUI:C2931008
DOID:0070254,congenital disorder of glycosylation type IIb,UMLS_CUI:C1853736
DOID:0070255,congenital disorder of glycosylation type IIc,UMLS_CUI:C0398739
DOID:0070256,congenital disorder of glycosylation type IId,UMLS_CUI:C2931009
DOID:0070257,congenital disorder of glycosylation type IIe,UMLS_CUI:C2931010
DOID:0070258,congenital disorder of glycosylation type IIf,UMLS_CUI:C1970344
DOID:0070259,congenital disorder of glycosylation type IIg,UMLS_CUI:C2931011
DOID:0070260,congenital disorder of glycosylation type IIh,UMLS_CUI:C1970021
DOID:0070299,multiple epiphyseal dysplasia 5,UMLS_CUI:C1846843
DOID:0070300,multiple epiphyseal dysplasia 4,UMLS_CUI:C1847593
DOID:0070303,multiple epiphyseal dysplasia 1,UMLS_CUI:C1838280
DOID:0070307,craniolenticulosutural dysplasia,UMLS_CUI:C1843042
DOID:0070314,obstructive nephropathy,UMLS_CUI:C0149939
DOID:0070315,hypoplastic right heart syndrome,UMLS_CUI:C0344963
DOID:0070324,systemic Epstein-Barr virus positive T-cell lymphoma of childhood,UMLS_CUI:C4303422
DOID:0070327,melanoma in congenital melanocytic nevus,UMLS_CUI:C1711221
DOID:0070328,adult hepatocellular carcinoma,UMLS_CUI:C0279607
DOID:0070355,overactive bladder syndrome,UMLS_CUI:C0878773
DOID:0070431,hyperphosphatasia with impaired intellectual development syndrome,UMLS_CUI:C1855923
DOID:0070433,hyperphosphatasia with impaired intellectual development syndrome 1,UMLS_CUI:C4551502
DOID:0070439,North Carolina macular dystrophy,UMLS_CUI:C0730294
DOID:0070452,xanthinuria type I,UMLS_CUI:C0268118
DOID:0070453,xanthinuria type II,UMLS_CUI:C1863688
DOID:0080001,bone disease,UMLS_CUI:C0005940
DOID:0080016,spina bifida,UMLS_CUI:C0080178
DOID:0080037,Worth syndrome,UMLS_CUI:C0432273
DOID:0080041,hypochondroplasia,UMLS_CUI:C0410529
DOID:0080072,intestinal pseudo-obstruction,UMLS_CUI:C0021847
DOID:0080122,Alpers-Huttenlocher syndrome,UMLS_CUI:C0205710
DOID:0080145,childhood T-cell acute lymphoblastic leukemia,UMLS_CUI:C1332997
DOID:0080164,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1",UMLS_CUI:C2827356
DOID:0080199,colorectal carcinoma,UMLS_CUI:C0009402
DOID:0080302,mixed sleep apnea,UMLS_CUI:C0338495
DOID:0080313,cleft palate-lateral synechia syndrome,UMLS_CUI:C0795898
DOID:0080314,cone-rod dystrophy 14,UMLS_CUI:C1838190|UMLS_CUI:C1865869
DOID:0080315,megalencephalic leukoencephalopathy with subcortical cysts,UMLS_CUI:C1858854
DOID:0080316,megalencephalic leukoencephalopathy with subcortical cysts 1,UMLS_CUI:C1858854
DOID:0080326,familial hypertrophic cardiomyopathy,UMLS_CUI:C0949658
DOID:0080390,nephrotic syndrome type 1,UMLS_CUI:C0403399
DOID:0080600,COVID-19,UMLS_CUI:C5203670
DOID:0080630,B-lymphoblastic leukemia/lymphoma,UMLS_CUI:C0862030
DOID:0080674,luminal breast carcinoma B,UMLS_CUI:C3642346
DOID:0080694,Galloway-Mowat syndrome,UMLS_CUI:C0795949
DOID:0080718,GNE myopathy,UMLS_CUI:C1833373|UMLS_CUI:C1853926
DOID:0080775,complete androgen insensitivity syndrome,UMLS_CUI:C0936016
DOID:0080833,laryngomalacia,UMLS_CUI:C0345160
DOID:0080842,intracranial meningioma,UMLS_CUI:C0349604
DOID:0080843,supratentorial meningioma,UMLS_CUI:C1334698
DOID:0080844,omodysplasia 1,UMLS_CUI:C1850318
DOID:0080845,omodysplasia 2,UMLS_CUI:C2750355
DOID:0080850,pemphigus foliaceus,UMLS_CUI:C0263313
DOID:0080851,IgA pemphigus,UMLS_CUI:C1274167
DOID:0080852,paraneoplastic pemphigus,UMLS_CUI:C1112570
DOID:0080883,vitamin D-dependent rickets,UMLS_CUI:C0221468
DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C0700367
DOID:0081028,glycogen-rich carcinoma,UMLS_CUI:C0334319
DOID:0081080,acute myeloid leukemia with t(6;9) (p23;q34.1),UMLS_CUI:C2826169
DOID:0081082,acute myelomonocytic leukemia,UMLS_CUI:C0023479
DOID:0081083,acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),UMLS_CUI:C2826172
DOID:0081084,acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22),UMLS_CUI:C0522630
DOID:0081085,acute myeloid leukemia with minimal differentiation,UMLS_CUI:C0522631
DOID:0081086,acute myeloid leukemia without maturation,UMLS_CUI:C0026998
DOID:0081087,acute myeloid leukemia with maturation,UMLS_CUI:C1879321
DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive",UMLS_CUI:C0023473
DOID:0081089,acute myeloid leukemia with mutated NPM1,UMLS_CUI:C2826177
DOID:0081092,acute myeloid leukemia with myelodysplasia-related changes,UMLS_CUI:C2825139
DOID:0081307,lymphomatoid granulomatosis,UMLS_CUI:C0024307
DOID:0081308,grade I lymphomatoid granulomatosis,UMLS_CUI:C0279065
DOID:0081312,T-cell non-Hodgkin lymphoma,UMLS_CUI:C0079772
DOID:0081313,primary diffuse large B-cell lymphoma of the central nervous system,UMLS_CUI:C2026186
DOID:0081329,glycogen storage disease I,UMLS_CUI:C0017920
DOID:0090019,sitosterolemia,UMLS_CUI:C0342907
DOID:0090020,split hand-foot malformation,UMLS_CUI:C0265554
DOID:0090022,split hand-foot malformation 5,UMLS_CUI:C0265554
DOID:0090023,split hand-foot malformation 4,UMLS_CUI:C0265554
DOID:0090025,split hand-foot malformation 3,UMLS_CUI:C0265554
DOID:0090026,split hand-foot malformation 6,UMLS_CUI:C0265554
DOID:0090027,split hand-foot malformation 2,UMLS_CUI:C0265554
DOID:0090028,familial isolated deficiency of vitamin E,UMLS_CUI:C1848533
DOID:0090106,BH4-deficient hyperphenylalaninemia A,UMLS_CUI:C0878676
DOID:0090112,Nasu-Hakola disease,UMLS_CUI:C1857316
DOID:0090117,thiamine-responsive megaloblastic anemia syndrome,UMLS_CUI:C0342287
DOID:0090118,congenital amegakaryocytic thrombocytopenia,UMLS_CUI:C1327915
DOID:0090119,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,UMLS_CUI:C1785148
DOID:0090120,hereditary neutrophilia,UMLS_CUI:C0543669
DOID:0090123,aromatic L-amino acid decarboxylase deficiency,UMLS_CUI:C1291564
DOID:0090124,neurogenic-type arthrogryposis multiplex congenita-2,UMLS_CUI:C1859721
DOID:0090127,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,UMLS_CUI:C1859690
DOID:0090142,cystathioninuria,UMLS_CUI:C0220993|UMLS_CUI:C0268616
DOID:0090144,Donnai-Barrow syndrome,UMLS_CUI:C1857277
DOID:0090145,dopamine beta-hydroxylase deficiency,UMLS_CUI:C0342687
DOID:0110334,osteogenesis imperfecta type 1,UMLS_CUI:C0023931
DOID:0110636,congenital merosin-deficient muscular dystrophy 1A,UMLS_CUI:C1263858
DOID:0110734,neurodegeneration with brain iron accumulation,UMLS_CUI:C2931845
DOID:0110737,neurodegeneration with brain iron accumulation 3,UMLS_CUI:C1853578
DOID:0110829,retinitis pigmentosa-deafness syndrome,UMLS_CUI:C1568248
DOID:0110861,autosomal recessive polycystic kidney disease,UMLS_CUI:C0085548
DOID:0110937,autosomal dominant osteopetrosis 1,UMLS_CUI:C1843330
DOID:0110938,autosomal dominant osteopetrosis 2,UMLS_CUI:C3179239
DOID:0110948,Waardenburg syndrome type 1,UMLS_CUI:C1847800
DOID:0110965,brachydactyly type A2,UMLS_CUI:C1832702
DOID:0110968,brachydactyly type A6,UMLS_CUI:C1862130
DOID:0110970,brachydactyly type C,UMLS_CUI:C1300268|UMLS_CUI:C1862103
DOID:0110973,Mononen-Karnes-Senac syndrome,UMLS_CUI:C2931060
DOID:0111028,hemochromatosis type 4,UMLS_CUI:C1853733
DOID:0111030,hemochromatosis type 3,UMLS_CUI:C1858664
DOID:0111044,gray platelet syndrome,UMLS_CUI:C0272302
DOID:0111049,platelet-type bleeding disorder 17,UMLS_CUI:C0272302
DOID:0111050,Quebec platelet disorder,UMLS_CUI:C1866423
DOID:0111052,Scott syndrome,UMLS_CUI:C0796149
DOID:0111054,von Willebrand's disease 3,UMLS_CUI:C1264041
DOID:0111065,distal spinal muscular atrophy 2,UMLS_CUI:C1854023
DOID:0111068,congenital bile acid synthesis defect 4,UMLS_CUI:C1858328
DOID:0111069,congenital bile acid synthesis defect 2,UMLS_CUI:C1856127
DOID:0111070,congenital bile acid synthesis defect 3,UMLS_CUI:C3151147
DOID:0111071,congenital bile acid synthesis defect 1,UMLS_CUI:C1843116
DOID:0111072,myostatin-related muscle hypertrophy,UMLS_CUI:C2931112
DOID:0111078,tibial muscular dystrophy,UMLS_CUI:C1838244
DOID:0111079,birdshot chorioretinopathy,UMLS_CUI:C1853959
DOID:0111143,mitochondrial complex V (ATP synthase) deficiency,UMLS_CUI:C4757950
DOID:0111146,acquired von Willebrand syndrome,UMLS_CUI:C0272362
DOID:0111147,angioimmunoblastic T-cell lymphoma,UMLS_CUI:C0020981
DOID:0111148,isolated ectopia lentis,UMLS_CUI:C0013581|UMLS_CUI:C2746069
DOID:0111150,autosomal dominant isolated ectopia lentis 1,UMLS_CUI:C1851286
DOID:0111152,multicentric Castleman disease,UMLS_CUI:C1334815
DOID:0111157,Castleman disease,UMLS_CUI:C0017531|UMLS_CUI:C2931179
DOID:0111158,SADDAN,UMLS_CUI:C2674173
DOID:0111160,camptodactyly-tall stature-scoliosis-hearing loss syndrome,UMLS_CUI:C1864852
DOID:0111163,molybdenum cofactor deficiency type B,UMLS_CUI:C1854989
DOID:0111164,molybdenum cofactor deficiency type A,UMLS_CUI:C1854988
DOID:0111166,molybdenum cofactor deficiency type C,UMLS_CUI:C1854990
DOID:0111168,sepiapterin reductase deficiency,UMLS_CUI:C0268468
DOID:0111169,subcortical band heterotopia,UMLS_CUI:C1848201
DOID:0111180,French Canadian Leigh disease,UMLS_CUI:C1857355
DOID:0111196,X-linked distal spinal muscular atrophy 3,UMLS_CUI:C1845359
DOID:0111200,distal hereditary motor neuronopathy type 1,UMLS_CUI:C1866784
DOID:0111204,distal hereditary motor neuronopathy type 5A,UMLS_CUI:C1833308
DOID:0111206,distal hereditary motor neuronopathy type 2,UMLS_CUI:C3711384
DOID:0111211,distal spinal muscular atrophy type 3,UMLS_CUI:C1846823
DOID:0111213,distal spinal muscular atrophy type 4,UMLS_CUI:C1970211
DOID:0111217,autosomal dominant centronuclear myopathy,UMLS_CUI:C1834558
DOID:0111220,centronuclear myopathy 2,UMLS_CUI:C0410204
DOID:0111225,centronuclear myopathy X-linked,UMLS_CUI:C0410203
DOID:0111228,Sveinsson chorioretinal atrophy,UMLS_CUI:C1862382
DOID:0111243,acromicric dysplasia,UMLS_CUI:C0265287
DOID:0111244,palmoplantar keratoderma and congenital alopecia 1,UMLS_CUI:C1863093
DOID:0111245,palmoplantar keratoderma and congenital alopecia 2,UMLS_CUI:C1859316
DOID:0111246,amyotrophic lateral sclerosis-parkinsonism/dementia complex 1,UMLS_CUI:C0543859
DOID:0111247,hypertension and brachydactyly syndrome,UMLS_CUI:C1862170
DOID:0111248,cerebrocostomandibular syndrome,UMLS_CUI:C0265342
DOID:0111249,uveal coloboma-cleft lip and palate-intellectual disability,UMLS_CUI:C0795902
DOID:0111252,neurofibromatosis 2,UMLS_CUI:C0027832
DOID:0111253,neurofibromatosis 1,UMLS_CUI:C0027831
DOID:0111255,McKusick-Kaufman syndrome,UMLS_CUI:C0948368
DOID:0111256,hyperferritinemia-cataract syndrome,UMLS_CUI:C1833213
DOID:0111257,gamma-glutamyl transpeptidase deficiency,UMLS_CUI:C0268524
DOID:0111258,pentosuria,UMLS_CUI:C0268162
DOID:0111259,postaxial acrofacial dysostosis,UMLS_CUI:C0265257
DOID:0111260,phosphoribosylpyrophosphate synthetase superactivity,UMLS_CUI:C1970827
DOID:0111261,fumarase deficiency,UMLS_CUI:C0342770|UMLS_CUI:C2936826
DOID:0111263,combined malonic and methylmalonic acidemia,UMLS_CUI:C3280314
DOID:0111265,Boucher-Neuhauser syndrome,UMLS_CUI:C1859093
DOID:0111266,geroderma osteodysplasticum,UMLS_CUI:C0432255
DOID:0111270,isolated sulfite oxidase deficiency,UMLS_CUI:C0268624|UMLS_CUI:C2931746
DOID:0111271,Oliver-McFarlane syndrome,UMLS_CUI:C1848745
DOID:0111272,occipital horn syndrome,UMLS_CUI:C0268353
DOID:0111273,NARP syndrome,UMLS_CUI:C1328349
DOID:0111274,CODAS syndrome,UMLS_CUI:C1838180
DOID:0111276,"sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",UMLS_CUI:C1843851
DOID:0111277,mitochondrial trifunctional protein deficiency,UMLS_CUI:C1969443
DOID:0111329,pyridoxamine 5'-phosphate oxidase deficiency,UMLS_CUI:C1864723
DOID:0111336,craniofacial-deafness-hand syndrome,UMLS_CUI:C1852510
DOID:0111337,Jackson-Weiss syndrome,UMLS_CUI:C0795998
DOID:0111339,Vohwinkel syndrome,UMLS_CUI:C0265964
DOID:0111340,dominant optic atrophy plus syndrome,UMLS_CUI:C3276549
DOID:0111341,primary failure of tooth eruption,UMLS_CUI:C1852222
DOID:0111342,dermatopathia pigmentosa reticularis,UMLS_CUI:C0406778
DOID:0111343,lateral meningocele syndrome,UMLS_CUI:C1851710
DOID:0111345,transient bullous dermolysis of the newborn,UMLS_CUI:C1851573
DOID:0111346,epidermolysis bullosa simplex with mottled pigmentation,UMLS_CUI:C0432316
DOID:0111348,multiple epiphyseal dysplasia with myopia and deafness,UMLS_CUI:C1851536
DOID:0111349,hereditary desmoid disease,UMLS_CUI:C1851124
DOID:0111350,Laurin-Sandrow syndrome,UMLS_CUI:C1851100
DOID:0111358,Floating-Harbor syndrome,UMLS_CUI:C0729582
DOID:0111359,large congenital melanocytic nevus,UMLS_CUI:C1318558|UMLS_CUI:C1842036
DOID:0111362,hawkinsinuria,UMLS_CUI:C2931042
DOID:0111367,Beukes hip dysplasia,UMLS_CUI:C1840572
DOID:0111369,hyperalphalipoproteinemia 1,UMLS_CUI:C0342883
DOID:0111371,isolated hyperchlorhidrosis,UMLS_CUI:C1840437
DOID:0111374,selective pituitary thyroid hormone resistance,UMLS_CUI:C1840364
DOID:0111375,fetal akinesia deformation sequence syndrome,UMLS_CUI:C1276035
DOID:0111381,IVIC syndrome,UMLS_CUI:C1327918
DOID:0111382,ischiocoxopodopatellar syndrome,UMLS_CUI:C1840061|UMLS_CUI:C1868581
DOID:0111383,autosomal dominant keratitis,UMLS_CUI:C1835698
DOID:0111389,mucopolysaccharidosis Ih/s,UMLS_CUI:C0086431
DOID:0111390,mucopolysaccharidosis Ih,UMLS_CUI:C0086795
DOID:0111391,mucopolysaccharidosis IVA,UMLS_CUI:C0086651
DOID:0111392,mucopolysaccharidosis type IVB,UMLS_CUI:C0086652
DOID:0111393,mucopolysaccharidosis type IIIC,UMLS_CUI:C0086649
DOID:0111394,mucopolysaccharidosis type IIIB,UMLS_CUI:C0086648
DOID:0111395,mucopolysaccharidosis type IIIA,UMLS_CUI:C0086647
DOID:0111397,congenital dyserythropoietic anemia type Ib,UMLS_CUI:C0271933
DOID:0111399,congenital dyserythropoietic anemia type III,UMLS_CUI:C0271934
DOID:0111400,congenital dyserythropoietic anemia type IV,UMLS_CUI:C3150926
DOID:0111401,congenital dyserythropoietic anemia type II,UMLS_CUI:C1306589
DOID:0111402,mucopolysaccharidosis type IIID,UMLS_CUI:C0086650
DOID:0111404,Jalili syndrome,UMLS_CUI:C3495589
DOID:0111414,trichohepatoenteric syndrome,UMLS_CUI:C1857276
DOID:0111418,familial apolipoprotein C-II deficiency,UMLS_CUI:C0268199|UMLS_CUI:C1720779
DOID:0111433,optic atrophy 3,UMLS_CUI:C1833809
DOID:0111444,progressive myoclonus epilepsy 4,UMLS_CUI:C0751779
DOID:0111446,progressive myoclonus epilepsy 3,UMLS_CUI:C2673257
DOID:0111447,progressive myoclonus epilepsy 7,UMLS_CUI:C4015420
DOID:0111454,SHORT syndrome,UMLS_CUI:C0878684
DOID:0111455,GRACILE syndrome,UMLS_CUI:C1864002
DOID:0111456,Kaufman oculocerebrofacial syndrome,UMLS_CUI:C1855663
DOID:0111458,galactose epimerase deficiency,UMLS_CUI:C0751161
DOID:0111459,classic galactosemia,UMLS_CUI:C0268151
DOID:0111474,combined oxidative phosphorylation deficiency 1,UMLS_CUI:C1836797
DOID:0111486,combined oxidative phosphorylation deficiency 3,UMLS_CUI:C1864840
DOID:0111494,combined oxidative phosphorylation deficiency 4,UMLS_CUI:C1857682
DOID:0111505,palmoplantar keratoderma-deafness syndrome,UMLS_CUI:C1835672
DOID:0111506,palmoplantar keratoderma-esophageal carcinoma syndrome,UMLS_CUI:C1835664
DOID:0111507,Lenz-Majewski hyperostotic dwarfism,UMLS_CUI:C0432269
DOID:0111508,Torrance type platyspondylic dysplasia,UMLS_CUI:C1835437
DOID:0111509,lymphedema-distichiasis syndrome,UMLS_CUI:C0265345
DOID:0111510,Marshall syndrome,UMLS_CUI:C0265235
DOID:0111511,melanoma and neural system tumor syndrome,UMLS_CUI:C1835042
DOID:0111512,metachondromatosis,UMLS_CUI:C0410530
DOID:0111514,metatropic dysplasia,UMLS_CUI:C0265281
DOID:0111526,Mullerian aplasia and hyperandrogenism,UMLS_CUI:C2675014
DOID:0111527,spinal muscular atrophy with progressive myoclonic epilepsy,UMLS_CUI:C1834569
DOID:0111528,Naegeli-Franceschetti-Jadassohn syndrome,UMLS_CUI:C0343111
DOID:0111529,familial multiple nevi flammei,UMLS_CUI:C2931029
DOID:0111530,linear nevus sebaceous syndrome,UMLS_CUI:C3854181
DOID:0111531,bilateral optic nerve hypoplasia,UMLS_CUI:C0338502
DOID:0111532,osteoglophonic dysplasia,UMLS_CUI:C0432283
DOID:0111533,gnathodiaphyseal dysplasia,UMLS_CUI:C1833736
DOID:0111534,multicentric carpotarsal osteolysis syndrome,UMLS_CUI:C2674705
DOID:0111535,progressive osseous heteroplasia,UMLS_CUI:C0334041
DOID:0111536,Buschke-Ollendorff syndrome,UMLS_CUI:C0265514
DOID:0111537,paroxysmal extreme pain disorder,UMLS_CUI:C1833661
DOID:0111538,paramyotonia congenita of Von Eulenburg,UMLS_CUI:C0221055
DOID:0111539,parastremmatic dwarfism,UMLS_CUI:C1868616
DOID:0111540,prolidase deficiency,UMLS_CUI:C0268532
DOID:0111541,pigmented paravenous chorioretinal atrophy,UMLS_CUI:C1868310
DOID:0111542,familial expansile osteolysis,UMLS_CUI:C0432292
DOID:0111544,Guttmacher syndrome,UMLS_CUI:C1867801
DOID:0111545,familial male-limited precocious puberty,UMLS_CUI:C0342549|UMLS_CUI:C1504412
DOID:0111546,Currarino syndrome,UMLS_CUI:C1531773
DOID:0111548,ring dermoid of cornea,UMLS_CUI:C1867155
DOID:0111549,aplasia of lacrimal and salivary glands,UMLS_CUI:C0158667
DOID:0111550,scalp-ear-nipple syndrome,UMLS_CUI:C1867020
DOID:0111551,neurogenic scapuloperoneal syndrome Kaeser type,UMLS_CUI:C1867005
DOID:0111552,scapuloperoneal spinal muscular atrophy,UMLS_CUI:C0751335
DOID:0111553,spondyloepiphyseal dysplasia Maroteaux type,UMLS_CUI:C3159322
DOID:0111554,spondylometaphyseal dysplasia Kozlowski type,UMLS_CUI:C0265280
DOID:0111561,stiff skin syndrome,UMLS_CUI:C1861456
DOID:0111563,Sturge-Weber syndrome,UMLS_CUI:C0038505
DOID:0111564,hypoplastic or aplastic tibia with polydactyly,UMLS_CUI:C1861099
DOID:0111565,trichodontoosseous syndrome,UMLS_CUI:C0265333
DOID:0111567,retinal vasculopathy with cerebral leukodystrophy,UMLS_CUI:C1860518
DOID:0111568,congenital vertical talus,UMLS_CUI:C0240912
DOID:0111569,autosomal dominant vitreoretinochoroidopathy,UMLS_CUI:C3888099
DOID:0111570,snowflake vitreoretinal degeneration,UMLS_CUI:C1860405
DOID:0111571,Weyers acrofacial dysostosis,UMLS_CUI:C0457013
DOID:0111575,dehydrated hereditary stomatocytosis,UMLS_CUI:C0272051
DOID:0111578,Gillespie syndrome,UMLS_CUI:C0431401
DOID:0111580,Behr syndrome,UMLS_CUI:C0221061
DOID:0111581,C syndrome,UMLS_CUI:C0796095
DOID:0111583,carboxypeptidase N deficiency,UMLS_CUI:C0398782
DOID:0111584,dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome,UMLS_CUI:C0796031|UMLS_CUI:C0796083
DOID:0111585,carnitine-acylcarnitine translocase deficiency,UMLS_CUI:C0342791
DOID:0111586,Martsolf syndrome,UMLS_CUI:C0796037
DOID:0111587,Gordon Holmes syndrome,UMLS_CUI:C1859305
DOID:0111588,Greenberg dysplasia,UMLS_CUI:C2931048
DOID:0111589,COACH syndrome,UMLS_CUI:C1857662
DOID:0111590,Cohen syndrome,UMLS_CUI:C0265223
DOID:0111591,"congenital heart defects, hamartomas of tongue, and polysyndactyly",UMLS_CUI:C2931046
DOID:0111592,plasminogen deficiency type I,UMLS_CUI:C0398621|UMLS_CUI:C1968804
DOID:0111595,congenital contractural arachnodactyly,UMLS_CUI:C0220668
DOID:0111611,autosomal recessive spinocerebellar ataxia 4,UMLS_CUI:C1846492
DOID:0111612,autosomal recessive spinocerebellar ataxia 3,UMLS_CUI:C1849094
DOID:0111617,autosomal recessive spinocerebellar ataxia 6,UMLS_CUI:C1842676
DOID:0111618,autosomal recessive spinocerebellar ataxia 8,UMLS_CUI:C1853116
DOID:0111619,combined D-2- and L-2-hydroxyglutaric aciduria,UMLS_CUI:C5574940
DOID:0111620,corneal dystrophy-perceptive deafness syndrome,UMLS_CUI:C1857572
DOID:0111621,Temtamy syndrome,UMLS_CUI:C1857512
DOID:0111622,ACTH-independent macronodular adrenal hyperplasia,UMLS_CUI:C2062388
DOID:0111625,ventriculomegaly - cystic kidney disease,UMLS_CUI:C1857423
DOID:0111626,D-glyceric aciduria,UMLS_CUI:C1291386
DOID:0111627,DOORS syndrome,UMLS_CUI:C0795927
DOID:0111629,dihydropyrimidinase deficiency,UMLS_CUI:C0342803
DOID:0111633,congenital sucrase-isomaltase deficiency,UMLS_CUI:C1283620
