id	name	ICD-10-CM	MeSH	OMIM	SNOMED CT	GTR	gene-symbol	ghr-page
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFI	https://medlineplus.gov/genetics/gene/cfi
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	ABCA4	https://medlineplus.gov/genetics/gene/abca4
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	ELOVL4	https://medlineplus.gov/genetics/gene/elovl4
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	C3	https://medlineplus.gov/genetics/gene/c3
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFHR5	https://medlineplus.gov/genetics/gene/cfhr5
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	ARMS2	https://medlineplus.gov/genetics/gene/arms2
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	HTRA1	https://medlineplus.gov/genetics/gene/htra1
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	ASPM	https://medlineplus.gov/genetics/gene/aspm
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CST3	https://medlineplus.gov/genetics/gene/cst3
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	C2	https://medlineplus.gov/genetics/gene/c2
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	F13B	https://medlineplus.gov/genetics/gene/f13b
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	LIPC	https://medlineplus.gov/genetics/gene/lipc
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFB	https://www.ncbi.nlm.nih.gov/gene/629
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	C9	https://www.ncbi.nlm.nih.gov/gene/735
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CETP	https://www.ncbi.nlm.nih.gov/gene/1071
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	COL8A1	https://www.ncbi.nlm.nih.gov/gene/1295
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	COL10A1	https://www.ncbi.nlm.nih.gov/gene/1300
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CX3CR1	https://www.ncbi.nlm.nih.gov/gene/1524
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	FRK	https://www.ncbi.nlm.nih.gov/gene/2444
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFHR1	https://www.ncbi.nlm.nih.gov/gene/3078
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFHR2	https://www.ncbi.nlm.nih.gov/gene/3080
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	MAP2	https://www.ncbi.nlm.nih.gov/gene/4133
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	TIMP3	https://www.ncbi.nlm.nih.gov/gene/7078
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	VEGFA	https://www.ncbi.nlm.nih.gov/gene/7422
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	TNFRSF10A	https://www.ncbi.nlm.nih.gov/gene/8797
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFHR4	https://www.ncbi.nlm.nih.gov/gene/10877
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	CFHR3	https://www.ncbi.nlm.nih.gov/gene/10878
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	FILIP1L	https://www.ncbi.nlm.nih.gov/gene/11259
age-related-macular-degeneration	Age-related macular degeneration	H35.31,H35.30,H35.32	D008268	610698,615439,613761,613757,611488,611378,613778,608895,615591,603075,611953,613784,615489,610149,153800	267718000	C1857813,C1969651,C3495438,C2677774,C3151060,C3151079,C3151070,C3809523,C3809653,C3151063,C0242383,C3810042,C1969108,C1864205,C1853147	HMCN1	https://www.ncbi.nlm.nih.gov/gene/83872
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	TREX1	https://medlineplus.gov/genetics/gene/trex1
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	RNASEH2A	https://medlineplus.gov/genetics/gene/rnaseh2a
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	RNASEH2B	https://medlineplus.gov/genetics/gene/rnaseh2b
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	RNASEH2C	https://medlineplus.gov/genetics/gene/rnaseh2c
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	SAMHD1	https://medlineplus.gov/genetics/gene/samhd1
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	IFIH1	https://medlineplus.gov/genetics/gene/ifih1
aicardi-goutieres-syndrome	Aicardi-Goutières syndrome		D020279	615846,615010,610333,225750,612952,610181,610329	230312006	C1835916,C3489724,C3888244,C0393591,C2749659,C0796126,C3539013,C1835912	ADAR	https://medlineplus.gov/genetics/gene/adar
alagille-syndrome	Alagille syndrome		D016738	610205,118450	31742004	C1857761,C1956125	JAG1	https://medlineplus.gov/genetics/gene/jag1
alagille-syndrome	Alagille syndrome		D016738	610205,118450	31742004	C1857761,C1956125	NOTCH2	https://medlineplus.gov/genetics/gene/notch2
alagille-syndrome	Alagille syndrome		D016738	610205,118450	31742004	C1857761,C1956125	20	https://medlineplus.gov/genetics/chromosome/20
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	COMT	https://medlineplus.gov/genetics/gene/comt
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	SLC6A3	https://medlineplus.gov/genetics/gene/slc6a3
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	OPRM1	https://medlineplus.gov/genetics/gene/oprm1
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	ADH1B	https://www.ncbi.nlm.nih.gov/gene/125
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	ADH1C	https://www.ncbi.nlm.nih.gov/gene/126
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	ADH4	https://www.ncbi.nlm.nih.gov/gene/127
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	ALDH2	https://www.ncbi.nlm.nih.gov/gene/217
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	CHRM2	https://www.ncbi.nlm.nih.gov/gene/1129
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	DRD2	https://www.ncbi.nlm.nih.gov/gene/1813
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	DRD3	https://www.ncbi.nlm.nih.gov/gene/1814
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	GABRA2	https://www.ncbi.nlm.nih.gov/gene/2555
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	GABRG3	https://www.ncbi.nlm.nih.gov/gene/2567
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	HTR2A	https://www.ncbi.nlm.nih.gov/gene/3356
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	SLC6A4	https://www.ncbi.nlm.nih.gov/gene/6532
alcohol-use-disorder	Alcohol use disorder	F10.23,F10.21,F10.2,F10.26,F10.288,F10.259,F10.280,F10.25,F10.251,F10.232,F10.230,F10.250,F10.220,F10.282,F10.22,F10.239,F10.229,F10.94,F10.20,F10.281,F10.27,F10.221,F10.28,F10.24,F10.29,F10.231	D000437	103780	7200002	C0001973	TAS2R16	https://www.ncbi.nlm.nih.gov/gene/50833
aldosterone-producing-adenoma	Aldosterone-producing adenoma		D000236			C1706762	CTNNB1	https://medlineplus.gov/genetics/gene/ctnnb1
aldosterone-producing-adenoma	Aldosterone-producing adenoma		D000236			C1706762	KCNJ5	https://medlineplus.gov/genetics/gene/kcnj5
